accBeginTime,accEndTime,ag,date,estTechDur,geoGrp,jcat,jobType,latitude,longitude,pri,refWrid,seq,skills,turf,wc,wrid
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,23.0,TFS_OK_OKC_OKLAHOMACTY_WEST_T,CO,NDSCR,35.31245,-97.942383,,615016561,,"['CO', 'CO-POTS', 'CO-M', 'CO-MPOTS']",OK_MINCO_T,405352,102550670
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,11.0,TFS_OK_OKC_OKLAHOMACTY_WEST_T,CO-P,PAFRM,35.31245,-97.942383,,615016561,,"['CO-P', 'CO-POTS', 'CO-PPOTS', 'CO']",OK_MINCO_T,405352,102539569
2019-06-20T12:06:00.000Z,2019-06-20T22:06:00.000Z,OK_CENTRAL_T,2019-06-20,83.0,TFS_OK_OKC_OKLAHOMACTY_WEST_T,POTS,MREXXXX,35.31245,-97.942383,,615016561,,['POTS'],OK_MINCO_T,405352,102459968
2019-06-20T13:06:00.000Z,2019-06-21T01:06:00.000Z,OK_CENTRAL_T,2019-06-20,94.0,TFS_OK_OKC_WEST_CHICKASHA_T,ADSL,MRE7X,35.035668,-97.950884,,205029699,,['ADSL'],OK_CHICKASHA_T,405224,102514906
2019-06-20T13:06:00.000Z,2019-06-21T01:06:00.000Z,OK_CENTRAL_T,2019-06-20,90.0,TFS_OK_OKC_WEST_CHICKASHA_T,ADSL,MRE7D,35.035668,-97.950884,,205029699,,['ADSL'],OK_CHICKASHA_T,405224,102514793
2019-06-20T13:06:00.000Z,2019-06-20T23:06:00.000Z,OK_CENTRAL_T,2019-06-20,97.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,IP-SVCS,IRJFOC,35.47541,-97.52415,,204660592,,['IP-SVCS'],OK_OKCY_CTY_CNTRL_T,405232,102330252
2019-06-20T13:06:00.000Z,2019-06-20T23:06:00.000Z,OK_CENTRAL_T,2019-06-20,97.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,IP-SVCS,IRJFOC,35.47541,-97.52415,,204660592,,['IP-SVCS'],OK_OKCY_CTY_CNTRL_T,405232,102330340
2019-06-20T13:06:00.000Z,2019-06-20T22:06:00.000Z,OK_CENTRAL_T,2019-06-20,86.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MBEXXXX,35.420785,-97.490496,,307737831,,['POTS'],OK_OKCY_ORANGE_T,405672,102578903
2019-06-20T13:06:00.000Z,2019-06-20T22:06:00.000Z,OK_CENTRAL_T,2019-06-20,86.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MBEXXXX,35.420785,-97.490496,,307737831,,['POTS'],OK_OKCY_ORANGE_T,405672,102578475
2019-06-20T17:06:00.000Z,2019-06-20T22:06:00.000Z,OK_CENTRAL_T,2019-06-20,86.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MBEXXXX,35.420785,-97.490496,,307737831,,['POTS'],OK_OKCY_ORANGE_T,405672,102580453
2019-06-20T12:06:00.000Z,2019-06-20T23:06:00.000Z,OK_CENTRAL_T,2019-06-20,83.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MREXXXX,35.470927,-97.514821,,307722855,,['POTS'],OK_OKCY_CTY_CNTRL_T,405232,102573867
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,57.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MREXXXH,35.470927,-97.514821,,307722855,,['POTS'],OK_OKCY_CTY_CNTRL_T,405232,102585461
2019-06-20T12:06:00.000Z,2019-06-20T23:06:00.000Z,OK_CENTRAL_T,2019-06-20,56.0,TFS_OK_OKC_OKLAHOMACTY_SOUTH_T,POTS,MREXXXD,35.470927,-97.514821,,307722855,,"['POTS', 'CABLE']",OK_OKCY_CTY_CNTRL_T,405232,102563527
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,123.0,IPV-SC-CHTN-CHARLESTON,U-BASIC-I,IRJ7IXXS,33.018199,-80.048856,,280156419,,"['U-BASIC-I', 'U-INTERM', 'U-ADV']",SC_DEER_PARK_E,843597,140089438
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,123.0,IPV-SC-CHTN-CHARLESTON,U-BASIC-I,IRJ7IXXS,33.018199,-80.048856,,280156419,,"['U-BASIC-I', 'U-INTERM', 'U-ADV']",SC_DEER_PARK_E,843597,140066981
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,7.0,TFS_OK_OKC_WEST_CHICKASHA_T,CO-PPOTS,PADSL,35.307999,-98.346054,,306992171,,"['CO-PPOTS', 'CO-POTS', 'CO', 'CO-P']",OK_BINGER_T,405656,102394593
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,6.0,TFS_OK_OKC_WEST_CHICKASHA_T,CO-PPOTS,PRDSL,35.307999,-98.346054,,306992171,,"['CO-PPOTS', 'CO', 'CO-POTS', 'CO-P']",OK_BINGER_T,405656,102035209
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,162.0,IPV-GA-JKVL-BRUNSWICK,U-FIBER,IRJ7QXX,31.16528,-81.49694,,280363580,,"['U-FIBER', 'U-FIBER-I']",GA_BRUNSWICK_E,912412,140225092
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,26.0,TFS_OK_OKC_WEST_CHICKASHA_T,CO-P,CANFO,35.307999,-98.346054,,306992171,,"['CO-P', 'CO-PPOTS', 'CO-POTS', 'CO']",OK_BINGER_T,405656,102562369
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-GA-JKVL-BRUNSWICK,U-FIBER,IRJ1QXX,31.16528,-81.49694,,280363580,,"['U-FIBER', 'U-FIBER-I']",GA_BRUNSWICK_E,912412,140138488
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,161.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ7QXX,32.820163,-79.814695,,280011203,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,139840081
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,OK_CENTRAL_T,2019-06-20,6.0,TFS_OK_OKC_WEST_CHICKASHA_T,CO-PPOTS,PAFRM,34.782628,-97.954866,,205086080,,"['CO-PPOTS', 'CO-POTS', 'CO', 'CO-P']",OK_RUSH_SPRINGS_T,580476,102574201
2019-06-20T13:06:59.000Z,2019-06-21T01:06:03.000Z,OK_CENTRAL_T,2019-06-20,107.0,TFS_OK_OKC_WEST_CHICKASHA_T,POTS,IREXIOX,34.782628,-97.954866,,205086080,,['POTS'],OK_RUSH_SPRINGS_T,580476,102511879
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,SC_CHARLESTON_E,2019-06-20,161.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ7QXX,32.820163,-79.814695,,280011203,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,140171122
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,SC_CHARLESTON_E,2019-06-20,70.0,IPV-SC-CHTN-CHARLESTON,U-ADV,MRJ1IX,33.017746,-80.176666,,280400043,,"['U-ADV', 'U-INTERM']",SC_SUMMERVILLE_E_E,843610,140214250
2019-06-20T12:06:00.000Z,2019-06-20T14:06:00.000Z,SC_CHARLESTON_E,2019-06-20,75.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,MRJ1QXG,33.017746,-80.176666,,280400043,,['U-FIBER'],SC_SUMMERVILLE_E_E,843610,140185793
2019-06-20T19:06:00.000Z,2019-06-21T00:06:00.000Z,SC_CHARLESTON_E,2019-06-20,75.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,MRJ1QXG,32.800886,-80.093124,,280536705,,['U-FIBER'],SC_WEST_ASHLEY_E_E,843602,140285102
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.800886,-80.093124,,280536705,,"['U-FIBER', 'U-FIBER-I']",SC_WEST_ASHLEY_E_E,843602,140251603
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.86839,-79.903588,,419647155,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_N_E,843608,139783500
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.86839,-79.903588,,419647155,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_N_E,843608,139692629
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.86839,-79.903588,,419647155,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_N_E,843608,140171026
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.86839,-79.903588,,139647468,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_N_E,843608,139647468
2019-06-20T15:06:00.000Z,2019-06-20T20:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,142.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,MRJXO,39.950001,-86.262497,,214837318,,['IP-SVCS'],IN_ZIONSVILLE_T,317151,107467481
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,163.0,IPV-GA-SVNH-SAVANNAH,U-FIBER,IRJ7QXX,32.112135,-81.161942,,280343214,,"['U-FIBER', 'U-FIBER-I']",GA_GARDEN_CITY_S_E,912420,140163347
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,89.0,TFS_IN_GIRLSCHOOL_T,POTS,MREXXXX,39.950001,-86.262497,,214837318,,['POTS'],IN_ZIONSVILLE_T,317151,107369837
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,163.0,IPV-GA-SVNH-SAVANNAH,U-FIBER,IRJ7QXX,32.112135,-81.161942,,280343214,,"['U-FIBER', 'U-FIBER-I']",GA_GARDEN_CITY_S_E,912420,140179867
2019-06-20T19:06:00.000Z,2019-06-21T00:06:00.000Z,SC_CHARLESTON_E,2019-06-20,70.0,IPV-SC-CHTN-CHARLESTON,U-ADV,MRJ1IX,32.978062,-80.059859,,280278576,,"['U-ADV', 'U-INTERM']",SC_DEER_PARK_E,843597,140230953
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,138.0,IPV-SC-CHTN-CHARLESTON,U-IPDSLAM,IRJEIXX,32.978062,-80.059859,,280278576,,"['U-IPDSLAM', 'U-IPDSLM-R']",SC_DEER_PARK_E,843597,140047623
2019-06-20T12:06:00.000Z,2019-06-20T22:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,207.0,TFS_IN_EMERSON_T,IP-SVCS,IRJ5FC7,39.811611,-85.986798,,214814318,,['IP-SVCS'],IN_IPLS_TWINBROOK_T,317123,107394251
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,162.0,TFS_IN_EMERSON_T,IP-SVCS,IRJFO1,39.811611,-85.986798,,214814318,,['IP-SVCS'],IN_IPLS_TWINBROOK_T,317123,107420067
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,291.0,IPV-SC-CHTN-CHARLESTON,UDTV-FIBER,IRJIQXX,32.7937,-79.8607,,418880993,,['UDTV-FIBER'],SC_MT_PLEASANT_S_E,843608,139271119
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.7937,-79.8607,,418880993,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,139948909
2019-06-20T15:06:00.000Z,2019-06-20T20:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,142.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,MRJXO,39.801643,-86.125269,,214741837,,['IP-SVCS'],IN_IPLS_WALNUT_T,317133,107373428
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,161.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ7QXX,32.7937,-79.8607,,418880993,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,139660965
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,172.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,IRJ5F17,39.801643,-86.125269,,214741837,,['IP-SVCS'],IN_IPLS_WALNUT_T,317133,107368409
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.7937,-79.8607,,556941201,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,139613115
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,SC_CHARLESTON_E,2019-06-20,75.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,MRJ1QXG,32.7937,-79.8607,,556941201,,['U-FIBER'],SC_MT_PLEASANT_S_E,843608,140216802
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,161.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ7QXX,32.7937,-79.8607,,556941201,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,140118090
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,SC_CHARLESTON_E,2019-06-20,291.0,IPV-SC-CHTN-CHARLESTON,UDTV-FIBER,IRJIQXX,32.7937,-79.8607,,556941201,,['UDTV-FIBER'],SC_MT_PLEASANT_S_E,843608,136993194
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,169.0,IPV-SC-CHTN-CHARLESTON,U-FIBER,IRJ1QXX,32.7937,-79.8607,,140106403,,"['U-FIBER', 'U-FIBER-I']",SC_MT_PLEASANT_S_E,843608,140106403
2019-06-20T12:06:59.000Z,2019-06-21T00:06:03.000Z,IN_INDIANAPOLIS_T,2019-06-20,110.0,TFS_IN_96TH_STREET_T,ADSL,IBND,39.99307,-85.93033,,214746277,,['ADSL'],IN_NOBLESVILLE_T,317155,107390540
2019-06-20T12:06:59.000Z,2019-06-21T00:06:03.000Z,IN_INDIANAPOLIS_T,2019-06-20,138.0,TFS_IN_96TH_STREET_T,ADSL,IB7D,39.99307,-85.93033,,214746277,,['ADSL'],IN_NOBLESVILLE_T,317155,107355737
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,60.0,TFS_IN_GIRLSCHOOL_T,POTS,MUENXZXP,39.868048,-86.148561,,214851477,,"['POTS', 'CABLE', 'ADSL']",IN_IPLS_CLIFFORD_T,317152,107425867
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,97.0,TFS_IN_GIRLSCHOOL_T,POTS,MUENXZ,39.868048,-86.148561,,214851477,,"['POTS', 'ADSL', 'CABLE']",IN_IPLS_CLIFFORD_T,317152,107425610
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,60.0,TFS_IN_GIRLSCHOOL_T,ADSL,MUENXZXP,39.741867,-86.233428,,214852377,,"['ADSL', 'CABLE', 'POTS']",IN_IPLS_CHAPEL_T,317171,107426122
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,131.0,IPV-GA-JKVL-WAYCROSS,U-BASIC-I,IRJ7IXX,31.214807,-82.384686,,280502495,,"['U-BASIC-I', 'U-INTERM', 'U-ADV']",GA_WAYCROSS_E,912439,140253237
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,60.0,TFS_IN_GIRLSCHOOL_T,ADSL,MUENXZXP,39.741867,-86.233428,,214852377,,"['ADSL', 'CABLE', 'POTS']",IN_IPLS_CHAPEL_T,317171,107426255
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,SC_CHARLESTON_E,2019-06-20,131.0,IPV-GA-JKVL-WAYCROSS,U-INTERM,IRJ7IXX,31.214807,-82.384686,,280502495,,"['U-INTERM', 'U-ADV', 'U-BASIC-I']",GA_WAYCROSS_E,912439,140249258
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,142.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,MRJXO,39.820054,-86.218585,,214858658,,['IP-SVCS'],IN_IPLS_WALNUT_T,317133,107393818
2019-06-20T12:06:00.000Z,2019-06-21T00:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,142.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,MRJXO,39.820054,-86.218585,,214858658,,['IP-SVCS'],IN_IPLS_WALNUT_T,317133,107464840
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,96.0,TFS_IN_GIRLSCHOOL_T,ADSL,MRE7D,39.701187,-86.242156,,214803201,,['ADSL'],IN_WEST_NEWTON_T,317143,107369537
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,96.0,TFS_IN_GIRLSCHOOL_T,ADSL,MRE7D,39.701187,-86.242156,,214803201,,['ADSL'],IN_WEST_NEWTON_T,317143,107433664
2019-06-20T12:06:00.000Z,2019-06-21T00:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,142.0,TFS_IN_EMERSON_T,IP-SVCS,MRJXO,39.881503,-85.944157,,214787757,,['IP-SVCS'],IN_OAKLANDON_T,317128,107437669
2019-06-20T15:06:00.000Z,2019-06-20T20:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,162.0,TFS_IN_EMERSON_T,IP-SVCS,IRJFO1,39.881503,-85.944157,,214787757,,['IP-SVCS'],IN_OAKLANDON_T,317128,107350088
2019-06-20T12:06:00.000Z,2019-06-20T19:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,97.0,TFS_IN_GIRLSCHOOL_T,POTS,MUENXZ,39.765829,-86.279665,,322385724,,"['POTS', 'ADSL', 'CABLE']",IN_IPLS_CHAPEL_T,317171,107459473
2019-06-20T12:06:00.000Z,2019-06-20T19:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,97.0,TFS_IN_GIRLSCHOOL_T,POTS,MUENXZ,39.765829,-86.279665,,322385724,,"['POTS', 'CABLE', 'ADSL']",IN_IPLS_CHAPEL_T,317171,107461247
2019-06-20T12:06:00.000Z,2019-06-20T19:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,97.0,TFS_IN_GIRLSCHOOL_T,POTS,MUENXZ,39.765829,-86.279665,,322385724,,"['POTS', 'ADSL', 'CABLE']",IN_IPLS_CHAPEL_T,317171,107465004
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,63.0,TFS_IN_GIRLSCHOOL_T,POTS,MREXXXH,39.860279,-86.145554,,429311691,,['POTS'],IN_IPLS_CLIFFORD_T,317152,107400743
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,172.0,TFS_IN_GIRLSCHOOL_T,IP-SVCS,IRJ5F17S,39.860279,-86.145554,,429311691,,['IP-SVCS'],IN_IPLS_CLIFFORD_T,317152,107371971
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,65.0,TFS_IN_GIRLSCHOOL_T,CABLE,MRERP2,39.860279,-86.145554,,429311691,,"['CABLE', 'POTS']",IN_IPLS_CLIFFORD_T,317152,107198673
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,IN_INDIANAPOLIS_T,2019-06-20,89.0,TFS_IN_GIRLSCHOOL_T,POTS,MREXXXX,39.860279,-86.145554,,429311691,,['POTS'],IN_IPLS_CLIFFORD_T,317152,107340304
2019-06-20T20:06:00.000Z,2019-06-21T01:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,76.0,IPV-MS-MEMM-OXFORD,U-FIBER,MRJ1QXG,34.362315,-89.519447,,560884815,,['U-FIBER'],MS_OXFORD_E,662234,140284064
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,174.0,IPV-MS-MEMM-OXFORD,U-FIBER,IRJ1QXX,34.362315,-89.519447,,560884815,,"['U-FIBER', 'U-FIBER-I']",MS_OXFORD_E,662234,140180326
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,132.0,IPV-MS-MEMM-OXFORD,U-VOICE-I,IBJ2IXX,34.362315,-89.519447,,560884815,,"['U-VOICE-I', 'U-ADV', 'U-INTERM']",MS_OXFORD_E,662234,140152246
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,73.0,IPV-MS-MEMM-OXFORD,U-FIBER,MRJ2QX,34.362315,-89.519447,,560884815,,['U-FIBER'],MS_OXFORD_E,662234,140268179
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,166.0,IPV-MS-MEMM-CORINTH,U-FIBER,IRJ7QXX,34.933613,-88.516113,,420599547,,"['U-FIBER', 'U-FIBER-I']",MS_CORINTH_E,662286,140136046
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,151.0,IPV-MS-MEMM-CORINTH,U-BASIC-I,IRJ1IXX,34.933613,-88.516113,,420599547,,"['U-BASIC-I', 'U-ADV', 'U-INTERM']",MS_CORINTH_E,662286,140243046
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,262.0,IPV-MS-MEMM-CORINTH,UDTV-IPDSR,IRJAIXX,34.933613,-88.516113,,420599547,,"['UDTV-IPDSR', 'UDTV-IPDSL']",MS_CORINTH_E,662286,140220455
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,TN_MEMPHIS_SOUTH_E,2019-06-20,141.0,IPV-MS-MEMM-CORINTH,U-IPDSLAM,IBJEIXX,34.933613,-88.516113,,140202884,,['U-IPDSLAM'],MS_CORINTH_E,662286,140202884
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,MS_CENTRAL_E,2019-06-20,149.0,IPV-MS-JKSN-VICKSBURG,U-INTERM,IBJ3IXX,32.34749,-90.878918,,279929131,,"['U-INTERM', 'U-VOICE-I', 'U-ADV']",MS_VICKSBURG_E,601636,140252286
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,MS_CENTRAL_E,2019-06-20,202.0,IPV-MS-JKSN-VICKSBURG,U-VOICE-I,IBJ3FXXS,32.34749,-90.878918,,279929131,,"['U-VOICE-I', 'U-INTERM', 'U-ADV']",MS_VICKSBURG_E,601636,139676845
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,MS_CENTRAL_E,2019-06-20,174.0,IPV-MS-JKSN-JACKSON-NORTH,U-FIBER,IRJ1QXX,32.303282,-90.186256,,279993992,,"['U-FIBER', 'U-FIBER-I']",MS_CAPITOL_ST_E,601352,139733371
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,MS_CENTRAL_E,2019-06-20,166.0,IPV-MS-JKSN-JACKSON-NORTH,U-FIBER,IRJ7QXX,32.303282,-90.186256,,279993992,,"['U-FIBER', 'U-FIBER-I']",MS_CAPITOL_ST_E,601352,140260621
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,MS_CENTRAL_E,2019-06-20,167.0,IPV-MS-JKSN-JACKSON-NORTH,UDTV-BSC-I,IRJHIXX,32.334299,-90.273028,,280423843,,"['UDTV-BSC-I', 'UDTV-ADV', 'UDTV-INTRM']",MS_CLINTON_BLVD_E,601922,140223840
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,MS_CENTRAL_E,2019-06-20,167.0,IPV-MS-JKSN-JACKSON-NORTH,UDTV-ADV,IRJHIXX,32.334299,-90.273028,,280423843,,"['UDTV-ADV', 'UDTV-BSC-I', 'UDTV-INTRM']",MS_CLINTON_BLVD_E,601922,140200003
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,WI_NORTHWEST_E,2019-06-20,72.0,IPV-WI-MDSN-MADISON,U-FIBER,MRJ1QX,43.023496,-89.427273,,214948038,,['U-FIBER'],WI_MDSN_BLACK_OAK_E,608271,107474008
2019-06-20T18:06:00.000Z,2019-06-20T21:06:00.000Z,WI_NORTHWEST_E,2019-06-20,72.0,IPV-WI-MDSN-MADISON,U-FIBER,MRJ1QXG,43.023496,-89.427273,,214948038,,['U-FIBER'],WI_MDSN_BLACK_OAK_E,608271,107474030
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,WI_NORTHWEST_E,2019-06-20,115.0,IPV-WI-GBAP-SHEBOYGAN,U-IPDSLAM,IBJVIXX,44.094444,-87.658058,,214602382,,['U-IPDSLAM'],WI_MANITOWOC_E,920682,107305910
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,WI_NORTHWEST_E,2019-06-20,261.0,IPV-WI-GBAP-SHEBOYGAN,UDTV-IPDSL,IRJAIXX,44.094444,-87.658058,,214602382,,"['UDTV-IPDSL', 'UDTV-IPDSR']",WI_MANITOWOC_E,920682,107296472
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,WI_NORTHWEST_E,2019-06-20,72.0,IPV-WI-GBAP-SHEBOYGAN,U-INTERM,MRJ1IX,43.751945,-87.710281,,214847366,,"['U-INTERM', 'U-ADV']",WI_SHEBOYGAN_E,920452,107460295
2019-06-20T13:06:00.000Z,2019-06-20T15:06:00.000Z,WI_NORTHWEST_E,2019-06-20,185.0,IPV-WI-GBAP-SHEBOYGAN,U-ADV,IRJ1FXXS,43.751945,-87.710281,,214847366,,"['U-ADV', 'U-INTERM', 'U-BASIC-I']",WI_SHEBOYGAN_E,920452,107387071
